link,title,property_id,postcode-L1,postcode-L2,price-monthly,bed,bath,max-tenants,list-date,let-agreed,Furnishing,EPC Rating
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601891,"Room in a Shared House, Fairview Close, E17",1601891,E17,205HJ,476.67,1,2,1,20230117,20230207,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/maidstone/4-bed-end-terrace-marsham-street-me14/1601892,"4 Bed End Terrace, Marsham Street, ME14",1601892,ME14,201EP,"1,700.00",4,3,6,20230117,20230125,Furnished,C
https://www.openrent.co.uk/property-to-rent/feltham/studio-flat-hamilton-road-tw13/1601894,"Studio Flat, Hamilton Road, TW13",1601894,TW13,204PW,"1,200.00",1,1,2,20230120,20230123,Furnished,C
https://www.openrent.co.uk/property-to-rent/macclesfield/3-bed-terraced-house-pitt-street-sk11/1601897,"3 Bed Terraced House, Pitt Street, SK11",1601897,SK11,207PT,"1,095.00",3,1,4,20230117,20230118,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601898,"Room in a Shared House, Fairview Close, E17",1601898,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601899,"Room in a Shared House, Fairview Close, E17",1601899,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601900,"Room in a Shared House, Fairview Close, E17",1601900,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601901,"Room in a Shared House, Fairview Close, E17",1601901,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/coventry/room-in-a-shared-house-room-2-cv1/1601902,"Room in a Shared House, Room 2, CV1",1601902,CV1,202BT,620.00,1,1,1,20230117,20230130,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/ellesmere-port/2-bed-flat-rossmore-road-west-ch66/1601904,"2 Bed Flat, Rossmore Road West, CH66",1601904,CH66,201AB,720.00,2,1,4,20230117,20230127,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-portman-square-w1h/1601906,"2 Bed Flat, Portman Square, W1H",1601906,W1H,206LJ,"8,333.00",2,2,4,20230117,20230217,Furnished,B
https://www.openrent.co.uk/property-to-rent/enfield/3-bed-terraced-house-croft-road-en3/1601908,"3 Bed Terraced House, Croft Road, EN3",1601908,EN3,205HT,"2,000.00",3,1,4,20230117,20230127,Furnished,B
https://www.openrent.co.uk/property-to-rent/bristol/3-bed-terraced-house-edward-parker-road-bs16/1601909,"3 Bed Terraced House, Edward Parker Road, BS16",1601909,BS16,201QE,"2,200.00",3,3,6,20230117,20230131,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/widnes/1-bed-flat-appleton-village-wa8/1601910,"1 Bed Flat, Appleton Village, WA8",1601910,WA8,207FL,620.00,1,1,2,20230117,20230128,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601911,"Room in a Shared House, Fairview Close, E17",1601911,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601912,"Room in a Shared House, Fairview Close, E17",1601912,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601914,"Room in a Shared House, Fairview Close, E17",1601914,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601915,"Room in a Shared House, Fairview Close, E17",1601915,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/slough/2-bed-flat-railway-terrace-sl2/1601916,"2 Bed Flat, Railway Terrace, SL2",1601916,SL2,205GW,"1,700.00",2,2,4,20230117,20230215,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601917,"Room in a Shared House, Fairview Close, E17",1601917,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601919,"Room in a Shared House, Fairview Close, E17",1601919,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601920,"Room in a Shared House, Fairview Close, E17",1601920,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/coventry/2-bed-flat-drapers-field-cv1/1601921,"2 Bed Flat, Drapers Field, CV1",1601921,CV1,204RD,825.00,2,1,4,20230117,20230120,At tenant choice,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601922,"Room in a Shared House, Fairview Close, E17",1601922,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601923,"Room in a Shared House, Fairview Close, E17",1601923,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601924,"Room in a Shared House, Fairview Close, E17",1601924,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601925,"Room in a Shared House, Fairview Close, E17",1601925,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601927,"Room in a Shared House, Fairview Close, E17",1601927,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601928,"Room in a Shared House, Fairview Close, E17",1601928,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/gateshead/3-bed-terraced-house-derwentwater-road-ne8/1601938,"3 Bed Terraced House, Derwentwater Road, NE8",1601938,NE8,202HA,"1,150.00",3,2,4,20230117,,Furnished,B
https://www.openrent.co.uk/property-to-rent/cheadle-stoke-on-trent/2-bed-semi-detached-house-robina-drive-st10/1601939,"2 Bed Semi-Detached House, Robina Drive, ST10",1601939,ST10,201HE,650.00,2,1,3,20230125,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/luton/2-bed-terraced-house-bowbrookvale-lu2/1601942,"2 Bed Terraced House, Bowbrookvale, LU2",1601942,LU2,208SY,"1,300.00",2,1,4,20230117,20230126,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-penthouse-aegean-apartments-e16/1601944,"3 Bed Penthouse, Aegean Apartments, E16",1601944,E16,201AR,"2,900.00",3,2,2,20230117,20230204,Furnished,C
https://www.openrent.co.uk/property-to-rent/baillieston-glasgow/3-bed-semi-detached-house-barony-drive-g69/1601946,"3 Bed Semi-Detached House, Barony Drive, G69",1601946,G69,206TN,"1,400.00",3,1,4,20230117,20230202,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/southport/2-bed-flat-hazelwood-pr8/1601948,"2 Bed Flat, Hazelwood, PR8",1601948,PR8,204QA,600.00,2,1,4,20230117,20230122,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/worksop/2-bed-terraced-house-victoria-road-s80/1601951,"2 Bed Terraced House, Victoria Road, S80",1601951,S80,202HF,625.00,2,1,4,20230117,20230127,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-maisonette-mitcham-lane-sw16/1601954,"2 Bed Maisonette, Mitcham Lane, SW16",1601954,SW16,206PY,"2,300.00",2,1,4,20230118,20230123,Furnished,C
https://www.openrent.co.uk/property-to-rent/glasgow/3-bed-flat-chirnside-road-g52/1601955,"3 Bed Flat, Chirnside Road, G52",1601955,G52,202LQ,800.00,3,2,4,20230117,20230121,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/4-bed-terraced-house-leopold-road-l7/1601957,"4 Bed Terraced House, Leopold Road, L7",1601957,L7,208SP,"2,080.00",4,1,4,20230227,,Furnished,C
https://www.openrent.co.uk/property-to-rent/rushden/2-bed-flat-high-street-nn10/1601965,"2 Bed Flat, High Street, NN10",1601965,NN10,200PW,825.00,2,1,4,20230117,20230207,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/broadbridge-heath-horsham/1-bed-maisonette-st-johns-crescent-rh12/1601971,"1 Bed Maisonette, St Johns Crescent, RH12",1601971,RH12,203NG,950.00,1,1,2,20230117,20230212,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/lancaster/room-in-a-shared-flat-victoria-court-la1/1601972,"Room in a Shared Flat, Victoria Court, LA1",1601972,LA1,205FD,420.00,3,1,1,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/maltby-rotherham/3-bed-terraced-house-queen-mary-street-s66/1601976,"3 Bed Terraced House, Queen Mary Street, S66",1601976,S66,207JB,725.00,3,1,3,20230117,20230123,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601977,"Room in a Shared House, Fairview Close, E17",1601977,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1601978,"Room in a Shared House, Fairview Close, E17",1601978,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/kettering/2-bed-end-terrace-oak-road-nn15/1601979,"2 Bed End Terrace, Oak Road, NN15",1601979,NN15,207AP,820.00,2,1,3,20230117,20230121,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-lowestoft-mews-e16/1601983,"3 Bed Flat, Lowestoft Mews, E16",1601983,E16,202ST,"3,800.00",3,2,3,20230117,,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-espalier-gardens-nw6/1601987,"3 Bed Flat, Espalier Gardens, NW6",1601987,NW6,202DQ,"6,100.00",3,2,5,20230117,20230225,Furnished,C
https://www.openrent.co.uk/property-to-rent/watford/studio-flat-neal-street-wd18/1601988,"Studio Flat, Neal Street, WD18",1601988,WD18,200AX,795.00,1,1,1,20230117,20230124,Furnished,Standalone Building less than 50 square metres being rented
https://www.openrent.co.uk/property-to-rent/blackpool/2-bed-flat-ground-floor-cornwall-avenue-fy2/1601990,"2 Bed Flat, Ground Floor  - Cornwall Avenue, FY2",1601990,FY2,209QW,510.00,2,1,3,20230117,20230221,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/gawsworth-cheshire/1-bed-bungalow-surrey-road-sk11/1601991,"1 Bed Bungalow, Surrey Road, SK11",1601991,SK11,207XA,850.00,1,1,2,20230117,20230122,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/watford/2-bed-maisonette-neal-street-wd18/1601994,"2 Bed Maisonette, Neal Street, WD18",1601994,WD18,200AX,"1,250.00",2,1,2,20230117,20230124,At tenant choice,Standalone Building less than 50 square metres being rented
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-alloa-court-n14/1602000,"1 Bed Flat, Alloa Court, N14",1602000,N14,207PE,"1,200.00",1,1,2,20230117,20230119,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-rossiter-road-sw12/1602002,"2 Bed Flat, Rossiter Road, SW12",1602002,SW12,209RY,"2,600.00",2,2,4,20230117,20230124,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/ashford/room-in-a-shared-house-kenilworth-road-tw15/1602007,"Room in a Shared House, Kenilworth Road, TW15",1602007,TW15,203LE,450.00,1,2,1,20230117,20230202,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/wellingborough/room-in-a-shared-house-thames-road-nn8/1602010,"Room in a Shared House, Thames Road, NN8",1602010,NN8,205WU,600.00,4,1,2,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-fairview-close-e17/1602014,"Room in a Shared House, Fairview Close, E17",1602014,E17,205HJ,476.67,1,2,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-kimberley-gardens-n4/1602015,"2 Bed Flat, Kimberley Gardens, N4",1602015,N4,201LE,"1,999.99",2,1,2,20230117,20230128,Furnished,C
https://www.openrent.co.uk/property-to-rent/leicester/2-bed-bungalow-stancliff-road-le4/1602020,"2 Bed Bungalow, Stancliff Road, LE4",1602020,LE4,209HP,925.00,2,1,3,20230214,20230220,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/coventry/2-bed-end-terrace-sewall-highway-cv6/1602022,"2 Bed End Terrace, Sewall Highway, CV6",1602022,CV6,207JB,950.00,2,1,4,20230117,20230131,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/bristol/1-bed-flat-redland-bs6/1602023,"1 Bed Flat, Redland, BS6",1602023,BS6,206AL,"1,395.00",1,1,2,20230118,20230124,At tenant choice,B
https://www.openrent.co.uk/property-to-rent/dronfield/3-bed-terraced-house-stubley-place-s18/1602030,"3 Bed Terraced House, Stubley Place, S18",1602030,S18,201NZ,850.00,3,1,5,20230117,20230124,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/maidenhead/1-bed-flat-boyn-hill-avenue-sl6/1602033,"1 Bed Flat, Boyn Hill Avenue, SL6",1602033,SL6,204EY,"1,050.00",1,1,2,20230117,20230130,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/3-bed-end-terrace-fergus-street-se10/1602042,"3 Bed End Terrace, Fergus Street, SE10",1602042,SE10,200XQ,"3,500.00",3,3,4,20230120,,Furnished,B
https://www.openrent.co.uk/property-to-rent/harwich/2-bed-flat-kingsway-co12/1602043,"2 Bed Flat, Kingsway, CO12",1602043,CO12,203AG,850.00,2,1,2,20230117,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/worcester/4-bed-semi-detached-house-nuffield-close-wr2/1602046,"4 Bed Semi-Detached House, Nuffield Close, WR2",1602046,WR2,206JN,"1,675.00",4,2,4,20230117,20230208,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-highgate-n6/1602048,"2 Bed Flat, Highgate, N6",1602048,N6,205BS,"1,842.00",2,2,4,20230117,20230201,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-holly-court-se10/1602050,"2 Bed Flat, Holly Court, SE10",1602050,SE10,200BP,"1,750.00",2,1,2,20230117,20230117,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/sidcup/2-bed-terraced-house-shirley-road-da15/1602053,"2 Bed Terraced House, Shirley Road, DA15",1602053,DA15,207JW,"1,500.00",2,1,2,20230119,20230124,Furnished,E
https://www.openrent.co.uk/property-to-rent/yeovil/room-in-a-shared-house-west-coker-road-ba20/1602054,"Room in a Shared House, West Coker Road, BA20",1602054,BA20,202JG,368.33,9,5,1,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/worthing/studio-flat-romany-road-bn13/1602055,"Studio Flat, Romany Road, BN13",1602055,BN13,203YR,850.00,1,1,2,20230117,20230128,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/berkhamsted/room-in-a-shared-house-highfield-road-hp4/1602057,"Room in a Shared House, Highfield Road, HP4",1602057,HP4,202DA,795.00,3,2,1,20230117,,At tenant choice,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/wellingborough/1-bed-flat-castle-court-nn8/1602059,"1 Bed Flat, Castle Court, NN8",1602059,NN8,201LW,700.00,1,1,2,20230117,20230209,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/feltham/2-bed-maisonette-staines-road-tw14/1602062,"2 Bed Maisonette, Staines Road, TW14",1602062,TW14,200HD,"1,500.00",2,1,4,20230126,20230201,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-cropley-court-n1/1602064,"1 Bed Flat, Cropley Court, N1",1602064,N1,207HJ,"1,600.00",1,1,1,20230117,20230125,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-london-tw8/1602071,"Room in a Shared Flat, London, TW8",1602071,TW8,209GU,950.00,2,1,1,20230117,20230122,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-neston-street-l4/1602080,"2 Bed Flat, Neston Street, L4",1602080,L4,204DP,550.00,2,1,4,20230117,20230121,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/croydon/3-bed-end-terrace-osward-cr0/1602081,"3 Bed End Terrace, Osward, CR0",1602081,CR0,209HE,"1,600.00",3,2,4,20230117,20230123,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/wembley/room-in-a-shared-house-harrow-road-ha0/1602083,"Room in a Shared House, Harrow Road, HA0",1602083,HA0,202EX,"1,400.00",1,1,2,20230117,20230131,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/braintree/3-bed-end-terrace-cuckoo-way-cm77/1602084,"3 Bed End Terrace, Cuckoo Way, CM77",1602084,CM77,207YG,"1,450.00",3,1,2,20230117,20230117,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-fraser-court-w12/1602089,"2 Bed Flat, Fraser Court, W12",1602089,W12,200SE,"1,900.00",2,1,2,20230117,20230125,Furnished,B
https://www.openrent.co.uk/property-to-rent/grays/2-bed-flat-argent-street-rm17/1602092,"2 Bed Flat, Argent Street, RM17",1602092,RM17,206QN,"1,200.00",2,2,3,20230117,20230127,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/liverpool/studio-flat-derwent-road-west-l13/1602093,"Studio Flat, Derwent Road West, L13",1602093,L13,206QP,475.00,1,1,2,20230117,20230209,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/cambridge/3-bed-semi-detached-house-marmora-road-cb1/1602094,"3 Bed Semi-Detached House, Marmora Road, CB1",1602094,CB1,203PY,"1,600.00",3,1,2,20230119,20230201,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-south-parade-w4/1602097,"2 Bed Flat, South Parade, W4",1602097,W4,201JT,"2,800.00",2,1,4,20230226,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/farnborough/room-in-a-shared-house-thames-close-gu14/1602100,"Room in a Shared House, Thames Close, GU14",1602100,GU14,209ND,720.00,6,4,1,20230117,20230214,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-argyle-road-e1/1602102,"1 Bed Flat, Argyle Road, E1",1602102,E1,204EQ,"1,700.00",1,1,2,20230117,20230124,Furnished,D
https://www.openrent.co.uk/property-to-rent/slough/4-bed-semi-detached-house-collier-close-sl1/1602105,"4 Bed Semi-Detached House, Collier Close, SL1",1602105,SL1,205FU,"2,100.00",4,3,5,20230117,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-rowsley-avenue-nw4/1602107,"2 Bed Flat, Rowsley Avenue, NW4",1602107,NW4,201AJ,"1,799.00",2,1,4,20230117,20230205,Furnished,C
https://www.openrent.co.uk/property-to-rent/luton/2-bed-terraced-house-wraysbury-close-lu4/1602109,"2 Bed Terraced House, Wraysbury Close, LU4",1602109,LU4,209FS,"1,250.00",2,2,3,20230118,20230201,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/wolston-coventry/2-bed-semi-detached-house-warwick-road-cv8/1602113,"2 Bed Semi-Detached House, Warwick Road, CV8",1602113,CV8,203HB,"1,099.00",2,1,4,20230117,20230211,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-lordship-lane-se22/1602118,"Room in a Shared Flat, Lordship Lane, SE22",1602118,SE22,208JU,"1,120.00",8,4,6,20230117,,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/soham-ely/3-bed-bungalow-snowberry-way-cb7/1602120,"3 Bed Bungalow, Snowberry Way, CB7",1602120,CB7,205YZ,"1,250.00",3,1,5,20230227,,Unfurnished,D
